ID,RA,Decl,I,V,P_1
OGLE-SMC-CEP-0506,00:43:02.63,-73:53:29.4,17.025,17.682000000000002,1.6276688
OGLE-SMC-CEP-0508,00:43:03.91,-73:25:19.8,16.897000000000002,17.718,1.7462369
OGLE-SMC-CEP-0512,00:43:05.21,-73:33:59.7,14.485999999999999,15.255999999999998,8.396474099999999
OGLE-SMC-CEP-0513,00:43:05.31,-73:12:03.6,16.651,17.352999999999998,1.990907
OGLE-SMC-CEP-0514,00:43:05.86,-73:04:56.0,16.145,16.842,2.5414719
OGLE-SMC-CEP-0518,00:43:12.35,-73:19:31.8,14.173,15.184000000000001,15.773517499999999
OGLE-SMC-CEP-0519,00:43:12.45,-73:19:40.0,16.631,17.39,1.9331473999999997
OGLE-SMC-CEP-0521,00:43:14.17,-73:36:06.2,14.386,15.254000000000001,10.7171935
OGLE-SMC-CEP-0522,00:43:15.43,-72:45:55.7,16.406,17.083,2.181567
OGLE-SMC-CEP-0523,00:43:17.30,-73:05:01.2,16.829,17.511,1.6376933999999999
OGLE-SMC-CEP-0524,00:43:18.77,-73:20:19.8,14.536,15.383,10.5271513
OGLE-SMC-CEP-0526,00:43:21.05,-73:08:43.8,16.907,17.646,1.5720863999999999
OGLE-SMC-CEP-0527,00:43:21.83,-74:02:59.1,17.028,17.739,1.7262949
OGLE-SMC-CEP-0531,00:43:25.12,-72:50:42.4,16.879,17.476,1.4450698999999998
OGLE-SMC-CEP-0533,00:43:26.25,-73:15:15.9,15.39,16.122,3.9094518
OGLE-SMC-CEP-0537,00:43:27.98,-74:33:23.1,17.422,18.024,1.255523
OGLE-SMC-CEP-0539,00:43:28.21,-73:08:38.3,16.697,17.368,1.8539716
OGLE-SMC-CEP-0540,00:43:29.36,-74:37:26.4,17.442999999999998,18.082,1.1856601999999998
OGLE-SMC-CEP-0541,00:43:29.67,-73:00:09.2,14.024000000000001,14.875,13.7056538
OGLE-SMC-CEP-0542,00:43:30.32,-72:37:00.1,16.421,17.112000000000002,1.9795691000000002
OGLE-SMC-CEP-0545,00:43:34.48,-73:14:09.5,16.271,16.968,2.4319979
OGLE-SMC-CEP-0546,00:43:35.79,-74:00:34.8,16.782,17.372,1.7073291000000002
OGLE-SMC-CEP-0548,00:43:36.31,-73:38:52.4,16.998,17.570999999999998,1.3735721
OGLE-SMC-CEP-0551,00:43:37.07,-73:07:44.2,15.807,16.473,3.2622756
OGLE-SMC-CEP-0552,00:43:37.66,-72:50:54.0,17.053,17.668,1.2564069
OGLE-SMC-CEP-0553,00:43:37.81,-72:59:33.4,16.878,17.496,1.6109403
OGLE-SMC-CEP-0554,00:43:38.05,-73:05:01.9,17.076,17.698,1.3798423999999998
OGLE-SMC-CEP-0555,00:43:39.01,-73:02:17.1,16.918,17.583,1.6107962
OGLE-SMC-CEP-0556,00:43:39.10,-73:59:02.9,16.873,17.483,1.6668112000000002
OGLE-SMC-CEP-0558,00:43:39.15,-72:52:29.3,16.41,17.045,1.9874406000000002
OGLE-SMC-CEP-0559,00:43:39.50,-72:58:09.1,16.614,17.204,1.6991348999999998
OGLE-SMC-CEP-0563,00:43:42.25,-74:10:48.3,14.862,15.534,5.7479040999999995
OGLE-SMC-CEP-0565,00:43:43.09,-72:47:50.7,16.304000000000002,16.992,2.4033624
OGLE-SMC-CEP-0566,00:43:43.69,-73:05:24.2,16.975,17.67,1.6031685
OGLE-SMC-CEP-0567,00:43:44.74,-74:05:52.9,15.689,16.375,4.0389401
OGLE-SMC-CEP-0570,00:43:47.31,-73:14:26.8,14.354000000000001,15.213,10.8827914
OGLE-SMC-CEP-0571,00:43:47.49,-73:20:07.8,15.177999999999999,15.872,4.8967347000000006
OGLE-SMC-CEP-0573,00:43:48.26,-72:39:56.2,16.691,17.292,2.0941387
OGLE-SMC-CEP-0574,00:43:48.46,-73:36:48.8,12.767000000000001,13.864,31.927990899999998
OGLE-SMC-CEP-0576,00:43:51.22,-73:19:58.6,14.122,15.11,14.4264068
OGLE-SMC-CEP-0577,00:43:52.70,-73:18:11.8,16.769000000000002,17.57,2.1379175999999998
OGLE-SMC-CEP-0579,00:43:53.66,-73:14:01.3,16.641,17.383,1.9538168000000002
OGLE-SMC-CEP-0580,00:43:54.39,-73:45:05.6,17.24,17.833,1.3705268999999998
OGLE-SMC-CEP-0581,00:43:55.44,-72:59:45.0,16.454,17.137,1.7230661
OGLE-SMC-CEP-0582,00:43:55.47,-73:08:24.3,16.633,17.261,1.7877707999999999
OGLE-SMC-CEP-0584,00:43:57.29,-73:11:29.8,15.296,16.058,4.654365599999999
OGLE-SMC-CEP-0586,00:43:58.80,-72:58:27.6,16.05,16.702,1.9034446
OGLE-SMC-CEP-0588,00:43:59.39,-73:19:51.7,16.328,17.051,2.4501598999999996
OGLE-SMC-CEP-0589,00:44:00.20,-73:59:30.5,17.097,17.745,1.4496296
OGLE-SMC-CEP-0594,00:44:01.81,-73:08:25.9,16.863,17.541,1.6716471999999998
OGLE-SMC-CEP-0595,00:44:03.12,-72:55:13.7,16.992,17.604,1.4008174
OGLE-SMC-CEP-0596,00:44:03.14,-73:16:37.4,16.282,17.17,3.0716982999999995
OGLE-SMC-CEP-0597,00:44:03.19,-73:12:29.8,16.504,17.18,1.9693618999999998
OGLE-SMC-CEP-0598,00:44:03.45,-73:15:55.9,16.413,17.160999999999998,2.4735443999999998
OGLE-SMC-CEP-0602,00:44:03.84,-72:57:07.8,16.689,17.438,2.1475007
OGLE-SMC-CEP-0604,00:44:04.50,-73:15:37.8,16.469,17.187,2.1757762
OGLE-SMC-CEP-0606,00:44:04.59,-72:56:04.8,17.096,17.689,1.3183040000000001
OGLE-SMC-CEP-0607,00:44:04.78,-73:05:09.6,16.43,17.014,1.9099091000000001
OGLE-SMC-CEP-0608,00:44:05.63,-73:02:39.6,16.342,16.873,2.0266061
OGLE-SMC-CEP-0609,00:44:05.77,-73:10:41.1,16.724,17.428,1.7673241000000002
OGLE-SMC-CEP-0613,00:44:10.48,-73:28:32.1,15.56,16.44,4.8322805
OGLE-SMC-CEP-0614,00:44:10.66,-72:44:42.3,17.304000000000002,17.882,1.3130017
OGLE-SMC-CEP-0615,00:44:11.15,-73:37:37.6,17.215999999999998,17.838,1.2054368
OGLE-SMC-CEP-0616,00:44:11.98,-74:21:46.8,16.679000000000002,17.264,1.6176572
OGLE-SMC-CEP-0617,00:44:12.51,-73:29:42.1,17.779,18.428,0.994682
OGLE-SMC-CEP-0619,00:44:14.27,-73:07:33.6,16.817,17.551,1.811145
OGLE-SMC-CEP-0620,00:44:14.78,-73:20:55.8,14.715,15.568,7.7218306
OGLE-SMC-CEP-0621,00:44:15.35,-73:11:37.9,17.087,17.744,1.4752049999999999
OGLE-SMC-CEP-0624,00:44:17.14,-74:13:56.1,16.345,16.939,2.0606896
OGLE-SMC-CEP-0627,00:44:18.83,-73:12:48.8,16.980999999999998,17.663,1.4891608
OGLE-SMC-CEP-0630,00:44:20.84,-73:11:58.8,16.854,17.514,1.5566339
OGLE-SMC-CEP-0633,00:44:21.27,-73:04:42.3,16.945,17.644000000000002,1.5789977
OGLE-SMC-CEP-0637,00:44:23.73,-72:47:02.2,16.418,17.125,2.1600815
OGLE-SMC-CEP-0638,00:44:24.00,-73:16:31.8,17.158,18.058,1.6803601000000001
OGLE-SMC-CEP-0640,00:44:25.45,-74:24:49.9,17.601,18.26,1.0733285
OGLE-SMC-CEP-0641,00:44:25.62,-72:46:00.0,16.504,17.113,1.9349573
OGLE-SMC-CEP-0643,00:44:26.26,-74:02:36.2,17.473,18.070999999999998,1.1327171999999999
OGLE-SMC-CEP-0644,00:44:26.69,-73:22:46.0,15.182,16.088,6.3004715
OGLE-SMC-CEP-0647,00:44:26.85,-72:51:03.6,16.090999999999998,16.735,2.5775064999999997
OGLE-SMC-CEP-0650,00:44:27.48,-72:53:45.6,16.851,17.543,1.7530096999999998
OGLE-SMC-CEP-0651,00:44:28.40,-73:27:24.4,15.229000000000001,16.065,5.7946657
OGLE-SMC-CEP-0652,00:44:28.40,-72:47:25.0,16.685,17.31,1.5615305
OGLE-SMC-CEP-0654,00:44:29.00,-73:23:05.4,17.104,17.737000000000002,1.3719572
OGLE-SMC-CEP-0658,00:44:30.60,-73:58:19.1,14.562999999999999,15.456,10.4305741
OGLE-SMC-CEP-0659,00:44:30.70,-73:54:05.7,16.574,17.339000000000002,1.7986924
OGLE-SMC-CEP-0660,00:44:30.89,-72:26:52.8,16.526,16.980999999999998,1.4390218000000001
OGLE-SMC-CEP-0661,00:44:30.94,-72:49:34.3,17.043,-99.99,1.4688377000000001
OGLE-SMC-CEP-0662,00:44:32.93,-72:48:39.3,16.930999999999997,17.633,1.5793803
OGLE-SMC-CEP-0668,00:44:37.89,-73:08:12.8,14.411,15.17,8.0605223
OGLE-SMC-CEP-0669,00:44:38.07,-73:28:00.4,16.932000000000002,17.666,1.6384967000000001
OGLE-SMC-CEP-0670,00:44:38.08,-73:02:47.7,16.475,17.145,1.9876793999999998
OGLE-SMC-CEP-0671,00:44:38.12,-74:01:21.1,17.617,18.259,1.0984353
OGLE-SMC-CEP-0672,00:44:39.65,-73:15:47.9,14.58,15.450999999999999,8.8806413
OGLE-SMC-CEP-0674,00:44:41.38,-73:08:02.5,16.71,17.500999999999998,2.0200614
OGLE-SMC-CEP-0675,00:44:42.10,-73:42:22.7,17.377,17.977,1.2363777
OGLE-SMC-CEP-0676,00:44:42.85,-73:17:20.2,17.512,18.332,1.3388083
OGLE-SMC-CEP-0678,00:44:43.68,-73:24:21.1,16.448,17.076,2.0562997
OGLE-SMC-CEP-0679,00:44:43.69,-73:10:33.6,17.171,17.844,1.2946879999999998
OGLE-SMC-CEP-0681,00:44:44.86,-73:19:52.2,17.074,17.652,1.2176348999999997
OGLE-SMC-CEP-0682,00:44:45.64,-72:45:24.9,16.927,17.614,1.6776929
OGLE-SMC-CEP-0683,00:44:46.12,-73:13:41.5,16.81,17.554000000000002,1.8784953000000002
OGLE-SMC-CEP-0684,00:44:46.84,-73:07:59.9,16.0,16.789,3.2183076
OGLE-SMC-CEP-0685,00:44:47.80,-73:13:06.3,16.849,17.427,1.4027251
OGLE-SMC-CEP-0688,00:44:50.07,-73:21:29.9,16.449,17.28,3.4630474
OGLE-SMC-CEP-0689,00:44:51.70,-73:33:57.2,16.051,16.805999999999997,3.0429353
OGLE-SMC-CEP-0692,00:44:53.03,-73:16:02.1,16.886,17.537,1.5806374
OGLE-SMC-CEP-0694,00:44:53.57,-73:17:24.0,14.988,16.041,9.1447768
OGLE-SMC-CEP-0695,00:44:54.03,-73:26:16.9,14.857000000000001,-99.99,8.6689984
OGLE-SMC-CEP-0697,00:44:57.22,-73:54:41.0,17.941,18.623,0.9436448000000001
OGLE-SMC-CEP-0698,00:45:00.30,-73:15:03.6,16.23,17.047,2.7444152
OGLE-SMC-CEP-0700,00:45:01.40,-73:12:31.9,15.347000000000001,16.084,4.3409512999999995
OGLE-SMC-CEP-0701,00:45:01.89,-74:00:25.4,16.712,17.323,1.6360128
OGLE-SMC-CEP-0704,00:45:03.46,-73:15:17.0,15.206,15.901,4.5114317999999995
OGLE-SMC-CEP-0705,00:45:03.56,-73:18:28.1,14.588,15.427999999999999,10.4850576
OGLE-SMC-CEP-0706,00:45:04.20,-73:10:12.3,16.76,17.692999999999998,2.1960326
OGLE-SMC-CEP-0707,00:45:04.34,-72:44:50.4,17.532,18.135,0.9985363000000002
OGLE-SMC-CEP-0709,00:45:04.70,-72:59:04.8,16.426,16.897000000000002,1.7320698
OGLE-SMC-CEP-0711,00:45:04.89,-72:56:11.6,16.496,17.039,1.6787896
OGLE-SMC-CEP-0712,00:45:05.73,-73:19:27.8,16.984,17.74,1.6481458999999998
OGLE-SMC-CEP-0714,00:45:06.04,-73:17:18.9,17.242,18.162,1.6855103
OGLE-SMC-CEP-0715,00:45:06.18,-73:09:11.2,17.358,18.08,1.2411402
OGLE-SMC-CEP-0716,00:45:06.70,-72:54:50.9,17.03,17.665,1.4266552
OGLE-SMC-CEP-0717,00:45:08.85,-72:58:02.4,16.727999999999998,17.41,1.7213755000000002
OGLE-SMC-CEP-0720,00:45:10.05,-73:18:58.1,16.692,-99.99,1.8591147000000001
OGLE-SMC-CEP-0722,00:45:11.68,-73:27:07.2,17.249000000000002,-99.99,1.2440365
OGLE-SMC-CEP-0723,00:45:11.90,-72:50:22.6,15.295,16.192,1.5859789
OGLE-SMC-CEP-0724,00:45:12.38,-72:57:36.9,16.433,16.980999999999998,1.7792671000000002
OGLE-SMC-CEP-0726,00:45:12.57,-73:11:47.0,17.528,-99.99,1.7191043000000001
OGLE-SMC-CEP-0728,00:45:13.16,-73:15:01.0,16.713,-99.99,2.5991791
OGLE-SMC-CEP-0729,00:45:13.41,-72:48:39.1,17.206,17.855,1.2400089
OGLE-SMC-CEP-0732,00:45:14.47,-73:29:26.9,16.907,17.535,1.5925642
OGLE-SMC-CEP-0733,00:45:14.55,-73:12:37.9,15.672,-99.99,4.5058455
OGLE-SMC-CEP-0737,00:45:16.30,-72:53:20.4,16.456,17.041,1.9147465
OGLE-SMC-CEP-0739,00:45:18.03,-73:08:13.6,16.919,17.792,1.8692753
OGLE-SMC-CEP-0740,00:45:18.63,-73:29:22.7,16.349,16.99,2.2984777000000003
OGLE-SMC-CEP-0741,00:45:19.39,-73:13:30.8,16.701,17.335,1.9349334999999999
OGLE-SMC-CEP-0742,00:45:19.89,-73:33:55.5,16.866,17.509,1.6175124
OGLE-SMC-CEP-0745,00:45:21.74,-73:18:27.0,16.697,17.232,1.5474952
OGLE-SMC-CEP-0746,00:45:23.32,-73:13:13.2,16.872,17.503,1.4379908000000001
OGLE-SMC-CEP-0747,00:45:23.43,-73:02:13.8,16.98,17.654,1.4573311000000002
OGLE-SMC-CEP-0748,00:45:23.58,-72:59:08.0,16.553,17.148,1.8252207999999999
OGLE-SMC-CEP-0750,00:45:24.55,-73:02:58.7,16.983,17.71,1.5768673
OGLE-SMC-CEP-0751,00:45:24.95,-73:15:55.5,17.655,18.456,1.2110898
OGLE-SMC-CEP-0752,00:45:25.06,-73:11:46.7,15.540999999999999,16.276,3.9111224
OGLE-SMC-CEP-0753,00:45:25.14,-73:08:52.7,16.683,17.409000000000002,1.6869481
OGLE-SMC-CEP-0755,00:45:26.72,-72:27:11.3,14.710999999999999,15.455,6.6482019
OGLE-SMC-CEP-0757,00:45:30.40,-73:06:49.4,16.392,17.121,2.2434992
OGLE-SMC-CEP-0761,00:45:33.86,-73:43:26.5,15.116,15.895999999999999,6.4634351
OGLE-SMC-CEP-0762,00:45:35.12,-73:25:29.9,17.192,17.896,1.2852808999999998
OGLE-SMC-CEP-0763,00:45:36.05,-73:22:01.0,17.727,18.82,1.5897284999999999
OGLE-SMC-CEP-0766,00:45:38.34,-73:02:32.5,16.682000000000002,17.442999999999998,1.8214142
OGLE-SMC-CEP-0767,00:45:38.53,-73:14:53.3,17.183,18.089000000000002,1.7152696
OGLE-SMC-CEP-0768,00:45:38.87,-72:55:50.2,16.768,17.46,1.564175
OGLE-SMC-CEP-0769,00:45:39.77,-72:52:53.7,17.232,17.836,1.26386
OGLE-SMC-CEP-0770,00:45:40.25,-73:34:16.7,16.208,16.783,2.1539445
OGLE-SMC-CEP-0771,00:45:41.49,-73:12:55.0,16.87,17.609,1.8425278999999999
OGLE-SMC-CEP-0773,00:45:42.33,-73:18:15.5,16.666,17.361,2.1061802000000003
OGLE-SMC-CEP-0774,00:45:42.65,-72:52:40.4,16.595,17.215999999999998,1.9146616
OGLE-SMC-CEP-0776,00:45:43.75,-73:23:55.5,14.411,15.162,8.8488496
OGLE-SMC-CEP-0777,00:45:45.76,-73:32:15.1,17.112000000000002,17.805,1.5049266000000001
OGLE-SMC-CEP-0778,00:45:47.59,-72:53:19.6,16.744,17.352,1.6344825
OGLE-SMC-CEP-0780,00:45:48.81,-74:19:09.7,16.77,17.364,1.7416155
OGLE-SMC-CEP-0784,00:45:51.04,-73:06:56.7,16.864,17.595,1.7149313999999998
OGLE-SMC-CEP-0786,00:45:52.44,-73:54:34.6,17.48,18.131,1.1803223
OGLE-SMC-CEP-0787,00:45:52.77,-72:59:36.7,16.624000000000002,17.297,1.9276186999999998
OGLE-SMC-CEP-0788,00:45:52.83,-72:53:34.6,17.406,17.977999999999998,0.9653583
OGLE-SMC-CEP-0791,00:45:53.67,-73:09:15.8,16.553,17.355999999999998,2.2689057999999998
OGLE-SMC-CEP-0793,00:45:55.55,-73:30:23.4,14.565999999999999,15.297,8.0399256
OGLE-SMC-CEP-0794,00:45:55.98,-73:09:45.2,16.543,17.192,1.8470682
OGLE-SMC-CEP-0795,00:45:56.32,-73:10:01.2,15.378,16.291,5.6391567
OGLE-SMC-CEP-0796,00:45:56.65,-73:10:45.5,17.574,18.332,1.2698599
OGLE-SMC-CEP-0798,00:45:57.69,-72:55:17.4,15.578,16.003,2.2992281
OGLE-SMC-CEP-0799,00:45:57.87,-73:46:46.7,17.319000000000003,17.901,1.1540794
OGLE-SMC-CEP-0801,00:45:58.88,-73:23:08.2,14.909,15.842,8.1412143
OGLE-SMC-CEP-0802,00:45:59.00,-73:21:41.7,17.559,18.258,1.2067513
OGLE-SMC-CEP-0803,00:45:59.05,-73:10:18.5,16.629,17.527,2.1237525
OGLE-SMC-CEP-0805,00:45:59.68,-72:51:20.3,15.71,16.391,3.5698004
OGLE-SMC-CEP-0806,00:46:00.17,-72:55:33.7,16.328,16.891,2.0750534
OGLE-SMC-CEP-0810,00:46:02.27,-73:06:55.3,16.674,17.317,1.7293763999999998
OGLE-SMC-CEP-0811,00:46:03.10,-73:40:50.6,15.765999999999998,16.42,3.5007927000000003
OGLE-SMC-CEP-0813,00:46:03.67,-73:05:25.6,16.243,16.952,2.4591186
OGLE-SMC-CEP-0814,00:46:03.72,-73:03:56.8,16.744,17.493,1.8966657
OGLE-SMC-CEP-0815,00:46:03.99,-72:47:27.4,16.572,17.217,1.8638665
OGLE-SMC-CEP-0816,00:46:04.18,-73:08:48.8,16.937,17.692,1.7030581999999999
OGLE-SMC-CEP-0817,00:46:04.20,-73:27:13.9,16.448,17.043,2.1252817999999998
OGLE-SMC-CEP-0820,00:46:04.93,-73:19:14.5,15.102,15.796,5.662293599999999
OGLE-SMC-CEP-0821,00:46:06.75,-72:40:55.7,17.242,17.835,1.1545319
OGLE-SMC-CEP-0824,00:46:07.59,-73:35:22.1,15.612,16.32,3.6835487000000002
OGLE-SMC-CEP-0825,00:46:07.62,-73:27:36.9,16.247,17.055999999999997,2.9657535
OGLE-SMC-CEP-0826,00:46:08.98,-73:24:42.7,16.615,17.344,1.8446658
OGLE-SMC-CEP-0827,00:46:09.10,-72:29:06.3,16.793,17.381,1.5793565
OGLE-SMC-CEP-0830,00:46:11.13,-74:27:37.0,16.974,17.592,1.6631467
OGLE-SMC-CEP-0832,00:46:11.85,-73:07:48.2,16.277,16.968,2.2943655
OGLE-SMC-CEP-0835,00:46:12.19,-72:44:09.6,17.713,18.35,0.9508464
OGLE-SMC-CEP-0836,00:46:12.34,-73:23:42.1,14.83,15.747,8.4931886
OGLE-SMC-CEP-0842,00:46:15.61,-73:14:25.2,15.114,15.833,4.987811499999999
OGLE-SMC-CEP-0847,00:46:16.90,-73:42:51.9,15.977,16.704,3.3202451
OGLE-SMC-CEP-0848,00:46:17.02,-73:19:30.9,16.326,16.881,2.0641758
OGLE-SMC-CEP-0849,00:46:17.30,-73:07:33.8,16.523,17.132,1.7400881000000001
OGLE-SMC-CEP-0850,00:46:18.57,-73:42:22.4,17.327,17.928,1.2570751
OGLE-SMC-CEP-0851,00:46:18.73,-73:07:16.2,16.575,17.393,2.2977154
OGLE-SMC-CEP-0852,00:46:18.75,-72:57:43.8,16.58,17.304000000000002,2.0079726000000004
OGLE-SMC-CEP-0854,00:46:19.21,-72:57:16.1,15.527999999999999,16.445999999999998,2.1082210999999997
OGLE-SMC-CEP-0855,00:46:19.89,-73:17:00.2,17.148,17.883,1.5515047
OGLE-SMC-CEP-0857,00:46:21.20,-73:31:03.2,16.762999999999998,17.465,1.6679541000000002
OGLE-SMC-CEP-0860,00:46:22.72,-72:56:09.0,16.567999999999998,17.254,2.0099888
OGLE-SMC-CEP-0863,00:46:23.97,-73:29:16.0,16.615,17.292,1.8610355
OGLE-SMC-CEP-0865,00:46:25.07,-73:39:49.8,16.848,17.539,1.7379928
OGLE-SMC-CEP-0868,00:46:27.65,-72:53:57.4,16.439,17.073,1.9703933
OGLE-SMC-CEP-0870,00:46:28.72,-73:23:06.9,17.054000000000002,17.977,2.0759563
OGLE-SMC-CEP-0873,00:46:29.89,-73:02:04.8,16.989,17.765,1.7226487000000001
OGLE-SMC-CEP-0874,00:46:29.95,-73:22:57.8,17.406,18.410999999999998,1.8427523999999997
OGLE-SMC-CEP-0875,00:46:30.43,-73:19:22.9,17.064,17.814,1.6519241000000002
OGLE-SMC-CEP-0876,00:46:30.81,-72:49:43.8,16.362000000000002,-99.99,2.1346828999999996
OGLE-SMC-CEP-0877,00:46:31.13,-73:07:09.8,16.500999999999998,17.237000000000002,2.1292904
OGLE-SMC-CEP-0879,00:46:31.45,-73:18:59.3,16.891,17.537,1.5320657
OGLE-SMC-CEP-0880,00:46:31.95,-72:55:33.6,16.794,17.522000000000002,1.9616432000000001
OGLE-SMC-CEP-0881,00:46:32.19,-73:12:33.9,16.851,17.44,1.2894218000000002
OGLE-SMC-CEP-0887,00:46:34.54,-73:02:02.3,16.717,17.352999999999998,1.6622948
OGLE-SMC-CEP-0888,00:46:34.79,-73:14:21.6,16.482,17.05,1.7155651
OGLE-SMC-CEP-0889,00:46:34.96,-73:06:44.0,15.4,16.408,6.011089599999999
OGLE-SMC-CEP-0890,00:46:35.12,-73:10:27.4,16.91,17.77,1.8922043999999998
OGLE-SMC-CEP-0893,00:46:37.42,-73:12:14.9,16.609,17.167,1.5669064
OGLE-SMC-CEP-0894,00:46:37.99,-74:23:46.7,17.279,17.934,1.3458747
OGLE-SMC-CEP-0895,00:46:38.66,-72:59:17.9,14.457,15.21,10.445182
OGLE-SMC-CEP-0896,00:46:39.33,-73:03:45.8,15.183,15.988,7.332187299999999
OGLE-SMC-CEP-0897,00:46:39.49,-73:40:04.6,17.166,17.854,1.3616128
OGLE-SMC-CEP-0901,00:46:40.78,-72:45:34.6,16.156,16.803,2.3924705000000004
OGLE-SMC-CEP-0902,00:46:40.85,-73:24:35.1,17.088,17.713,1.3947219
OGLE-SMC-CEP-0904,00:46:44.05,-72:46:42.7,15.815,16.545,3.2829123
OGLE-SMC-CEP-0905,00:46:44.20,-72:17:17.5,16.383,17.059,2.160223
OGLE-SMC-CEP-0906,00:46:44.72,-72:57:35.7,17.029,17.684,1.3099325000000002
OGLE-SMC-CEP-0908,00:46:46.39,-72:20:34.6,16.385,17.012999999999998,1.9766648
OGLE-SMC-CEP-0911,00:46:47.80,-73:17:18.0,16.317,17.053,2.4385015
OGLE-SMC-CEP-0912,00:46:47.85,-73:55:12.7,16.799,17.346,1.5807454
OGLE-SMC-CEP-0914,00:46:50.32,-72:55:33.2,16.921,17.55,1.5695001
OGLE-SMC-CEP-0915,00:46:50.42,-72:32:36.0,15.255,15.942,4.547161
OGLE-SMC-CEP-0916,00:46:50.84,-73:35:17.2,15.543,16.273,4.1265262
OGLE-SMC-CEP-0918,00:46:51.51,-73:10:16.9,17.413,18.21,1.2558143
OGLE-SMC-CEP-0920,00:46:52.14,-73:20:35.9,16.72,17.47,1.8808011000000002
OGLE-SMC-CEP-0921,00:46:53.09,-72:42:51.8,11.421,-99.99,65.9366599
OGLE-SMC-CEP-0926,00:46:53.89,-72:56:01.2,16.397000000000002,17.131,2.1711207000000003
OGLE-SMC-CEP-0927,00:46:54.24,-73:15:23.5,17.319000000000003,18.355,1.6628471999999999
OGLE-SMC-CEP-0929,00:46:55.45,-72:44:43.3,16.683,17.336,1.6358735
OGLE-SMC-CEP-0931,00:46:57.80,-73:17:11.3,14.629000000000001,15.448,8.482924
OGLE-SMC-CEP-0933,00:46:58.83,-73:14:44.5,17.2,17.968,1.3907691
OGLE-SMC-CEP-0934,00:46:59.70,-73:29:20.3,15.359000000000002,16.134,5.0951958
OGLE-SMC-CEP-0935,00:47:00.16,-72:31:52.6,16.83,17.472,1.5549325
OGLE-SMC-CEP-0936,00:47:00.80,-73:09:02.4,16.954,17.815,1.94448
OGLE-SMC-CEP-0937,00:47:02.62,-73:18:58.9,17.226,17.878,1.3813722
OGLE-SMC-CEP-0938,00:47:02.97,-72:56:03.0,15.972999999999999,16.705,3.1313978
OGLE-SMC-CEP-0939,00:47:03.36,-73:02:04.1,15.693,16.573,4.431271700000001
OGLE-SMC-CEP-0940,00:47:03.42,-72:40:21.7,17.153,17.794,1.291392
OGLE-SMC-CEP-0942,00:47:04.05,-73:12:43.6,16.799,17.565,1.9021211999999998
OGLE-SMC-CEP-0945,00:47:05.53,-73:15:17.8,16.619,17.254,1.8452499
OGLE-SMC-CEP-0947,00:47:06.22,-73:35:02.5,16.535999999999998,17.195999999999998,1.9933414
OGLE-SMC-CEP-0948,00:47:06.27,-73:20:17.0,15.814,16.704,5.377
OGLE-SMC-CEP-0951,00:47:07.73,-72:42:10.7,16.527,17.160999999999998,2.0239971000000003
OGLE-SMC-CEP-0953,00:47:08.92,-72:48:34.8,17.117,17.739,1.2231992
OGLE-SMC-CEP-0955,00:47:09.28,-73:06:47.3,17.043,17.797,1.6317188999999999
OGLE-SMC-CEP-0956,00:47:09.29,-73:17:16.4,16.508,17.166,1.9854213
OGLE-SMC-CEP-0957,00:47:09.88,-73:10:09.9,16.809,17.6,2.2047496
OGLE-SMC-CEP-0958,00:47:10.42,-72:57:37.9,13.367,14.263,23.9666767
OGLE-SMC-CEP-0960,00:47:11.98,-73:28:54.3,16.4,17.066,2.1267808999999995
OGLE-SMC-CEP-0962,00:47:14.77,-72:36:33.3,16.617,17.282,2.3830615
OGLE-SMC-CEP-0965,00:47:15.39,-73:12:50.5,16.64,17.427,2.1372871
OGLE-SMC-CEP-0969,00:47:17.76,-73:09:04.1,17.378,18.17,1.3118021999999998
OGLE-SMC-CEP-0970,00:47:17.86,-72:51:19.0,16.472,17.136,2.2165781000000004
OGLE-SMC-CEP-0972,00:47:18.76,-73:17:16.4,17.269000000000002,-99.99,1.3478888
OGLE-SMC-CEP-0973,00:47:19.14,-73:19:15.6,16.898,-99.99,1.5856582000000001
OGLE-SMC-CEP-0975,00:47:19.78,-73:26:33.2,15.231,16.032,5.8225872
OGLE-SMC-CEP-0976,00:47:19.82,-73:19:15.8,16.375,-99.99,3.1204669
OGLE-SMC-CEP-0977,00:47:20.23,-73:26:17.9,17.597,18.468,1.5600399999999999
OGLE-SMC-CEP-0978,00:47:20.75,-73:37:35.3,16.612000000000002,-99.99,2.0786445
OGLE-SMC-CEP-0979,00:47:20.81,-73:35:08.2,16.624000000000002,-99.99,1.5153282
OGLE-SMC-CEP-0981,00:47:21.64,-72:58:13.0,15.970999999999998,16.678,3.0490627999999997
OGLE-SMC-CEP-0982,00:47:21.71,-73:06:11.6,16.25,17.084,3.4776379
OGLE-SMC-CEP-0985,00:47:24.63,-72:40:50.7,16.952,17.595,1.4910446000000002
OGLE-SMC-CEP-0986,00:47:24.65,-73:20:14.8,14.975,15.767999999999999,5.8327965
OGLE-SMC-CEP-0987,00:47:25.32,-73:32:38.0,17.662,18.312,1.0300122999999999
OGLE-SMC-CEP-0992,00:47:29.29,-73:30:27.6,15.270999999999999,16.177,6.697081699999999
OGLE-SMC-CEP-0996,00:47:31.36,-72:45:51.7,15.24,15.978,4.8849912
OGLE-SMC-CEP-0999,00:47:32.40,-73:13:35.2,15.289000000000001,16.267,6.878961
